section,emoji_handle,emoji_image,emoji_link
Objects,egg,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/egg.png
Objects,bread,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bread.png
Objects,doughnut,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/doughnut.png
Objects,custard,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/custard.png
Objects,icecream,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/icecream.png
Objects,ice_cream,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ice_cream.png
Objects,shaved_ice,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/shaved_ice.png
Objects,birthday,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/birthday.png
Objects,cake,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cake.png
Objects,cookie,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cookie.png
Objects,chocolate_bar,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/chocolate_bar.png
Objects,candy,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/candy.png
Objects,lollipop,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/lollipop.png
Objects,honey_pot,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/honey_pot.png
Objects,apple,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/apple.png
Objects,green_apple,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/green_apple.png
Objects,tangerine,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tangerine.png
Objects,lemon,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/lemon.png
Objects,cherries,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cherries.png
Objects,grapes,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/grapes.png
Objects,watermelon,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/watermelon.png
Objects,strawberry,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/strawberry.png
Objects,peach,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/peach.png
Objects,melon,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/melon.png
Objects,banana,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/banana.png
Objects,pear,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/pear.png
Objects,pineapple,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/pineapple.png
Objects,sweet_potato,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sweet_potato.png
Objects,eggplant,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/eggplant.png
Objects,tomato,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tomato.png
Objects,corn,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/corn.png
Places,house,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/house.png
Places,house_with_garden,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/house_with_garden.png
Places,school,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/school.png
Places,office,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/office.png
Places,post_office,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/post_office.png
Places,hospital,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/hospital.png
Places,bank,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bank.png
Places,convenience_store,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/convenience_store.png
Places,love_hotel,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/love_hotel.png
Places,hotel,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/hotel.png
Places,wedding,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/wedding.png
Places,church,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/church.png
Places,department_store,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/department_store.png
Places,european_post_office,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/european_post_office.png
Places,city_sunrise,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/city_sunrise.png
Places,city_sunset,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/city_sunset.png
Places,japanese_castle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/japanese_castle.png
Places,european_castle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/european_castle.png
Places,tent,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tent.png
Places,factory,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/factory.png
Places,tokyo_tower,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tokyo_tower.png
Places,japan,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/japan.png
Places,mount_fuji,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/mount_fuji.png
Places,sunrise_over_mountains,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sunrise_over_mountains.png
Places,sunrise,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sunrise.png
Places,stars,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/stars.png
Places,statue_of_liberty,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/statue_of_liberty.png
Places,bridge_at_night,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bridge_at_night.png
Places,carousel_horse,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/carousel_horse.png
Places,rainbow,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/rainbow.png
Places,ferris_wheel,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ferris_wheel.png
Places,fountain,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/fountain.png
Places,roller_coaster,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/roller_coaster.png
Places,ship,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ship.png
Places,speedboat,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/speedboat.png
Places,boat,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/boat.png
Places,sailboat,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sailboat.png
Places,rowboat,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/rowboat.png
Places,anchor,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/anchor.png
Places,rocket,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/rocket.png
Places,airplane,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/airplane.png
Places,helicopter,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/helicopter.png
Places,steam_locomotive,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/steam_locomotive.png
Places,tram,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tram.png
Places,mountain_railway,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/mountain_railway.png
Places,bike,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bike.png
Places,aerial_tramway,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/aerial_tramway.png
Places,suspension_railway,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/suspension_railway.png
Places,mountain_cableway,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/mountain_cableway.png
Places,tractor,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/tractor.png
Places,blue_car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/blue_car.png
Places,oncoming_automobile,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/oncoming_automobile.png
Places,car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/car.png
Places,red_car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/red_car.png
Places,taxi,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/taxi.png
Places,oncoming_taxi,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/oncoming_taxi.png
Places,articulated_lorry,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/articulated_lorry.png
Places,bus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bus.png
Places,oncoming_bus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/oncoming_bus.png
Places,rotating_light,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/rotating_light.png
Places,police_car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/police_car.png
Places,oncoming_police_car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/oncoming_police_car.png
Places,fire_engine,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/fire_engine.png
Places,ambulance,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ambulance.png
Places,minibus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/minibus.png
Places,truck,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/truck.png
Places,train,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/train.png
Places,station,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/station.png
Places,train2,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/train2.png
Places,bullettrain_front,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bullettrain_front.png
Places,bullettrain_side,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/bullettrain_side.png
Places,light_rail,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/light_rail.png
Places,monorail,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/monorail.png
Places,railway_car,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/railway_car.png
Places,trolleybus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/trolleybus.png
Places,ticket,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ticket.png
Places,fuelpump,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/fuelpump.png
Places,vertical_traffic_light,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/vertical_traffic_light.png
Places,traffic_light,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/traffic_light.png
Places,warning,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/warning.png
Places,construction,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/construction.png
Places,beginner,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/beginner.png
Places,atm,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/atm.png
Places,slot_machine,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/slot_machine.png
Places,busstop,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/busstop.png
Places,barber,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/barber.png
Places,hotsprings,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/hotsprings.png
Places,checkered_flag,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/checkered_flag.png
Places,crossed_flags,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/crossed_flags.png
Places,izakaya_lantern,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/izakaya_lantern.png
Places,moyai,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/moyai.png
Places,circus_tent,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/circus_tent.png
Places,performing_arts,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/performing_arts.png
Places,round_pushpin,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/round_pushpin.png
Places,triangular_flag_on_post,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/triangular_flag_on_post.png
Places,jp,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/jp.png
Places,kr,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/kr.png
Places,cn,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cn.png
Places,us,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/us.png
Places,fr,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/fr.png
Places,es,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/es.png
Places,it,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/it.png
Places,ru,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ru.png
Places,gb,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/gb.png
Places,uk,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/uk.png
Places,de,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/de.png
Symbols,one,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/one.png
Symbols,two,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/two.png
Symbols,three,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/three.png
Symbols,four,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/four.png
Symbols,five,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/five.png
Symbols,six,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/six.png
Symbols,seven,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/seven.png
Symbols,eight,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/eight.png
Symbols,nine,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/nine.png
Symbols,keycap_ten,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/keycap_ten.png
Symbols,1234,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/1234.png
Symbols,zero,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/zero.png
Symbols,hash,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/hash.png
Symbols,symbols,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/symbols.png
Symbols,arrow_backward,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_backward.png
Symbols,arrow_down,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_down.png
Symbols,arrow_forward,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_forward.png
Symbols,arrow_left,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_left.png
Symbols,capital_abcd,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/capital_abcd.png
Symbols,abcd,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/abcd.png
Symbols,abc,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/abc.png
Symbols,arrow_lower_left,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_lower_left.png
Symbols,arrow_lower_right,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_lower_right.png
Symbols,arrow_right,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_right.png
Symbols,arrow_up,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_up.png
Symbols,arrow_upper_left,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_upper_left.png
Symbols,arrow_upper_right,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_upper_right.png
Symbols,arrow_double_down,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_double_down.png
Symbols,arrow_double_up,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_double_up.png
Symbols,arrow_down_small,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_down_small.png
Symbols,arrow_heading_down,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_heading_down.png
Symbols,arrow_heading_up,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_heading_up.png
Symbols,leftwards_arrow_with_hook,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/leftwards_arrow_with_hook.png
Symbols,arrow_right_hook,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_right_hook.png
Symbols,left_right_arrow,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/left_right_arrow.png
Symbols,arrow_up_down,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_up_down.png
Symbols,arrow_up_small,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrow_up_small.png
Symbols,arrows_clockwise,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrows_clockwise.png
Symbols,arrows_counterclockwise,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/arrows_counterclockwise.png
Symbols,rewind,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/rewind.png
Symbols,fast_forward,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/fast_forward.png
Symbols,information_source,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/information_source.png
Symbols,ok,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ok.png
Symbols,twisted_rightwards_arrows,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/twisted_rightwards_arrows.png
Symbols,repeat,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/repeat.png
Symbols,repeat_one,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/repeat_one.png
Symbols,new,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/new.png
Symbols,top,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/top.png
Symbols,up,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/up.png
Symbols,cool,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cool.png
Symbols,free,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/free.png
Symbols,ng,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ng.png
Symbols,cinema,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cinema.png
Symbols,koko,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/koko.png
Symbols,signal_strength,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/signal_strength.png
Symbols,u5272,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u5272.png
Symbols,u5408,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u5408.png
Symbols,u55b6,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u55b6.png
Symbols,u6307,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u6307.png
Symbols,u6708,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u6708.png
Symbols,u6709,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u6709.png
Symbols,u6e80,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u6e80.png
Symbols,u7121,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u7121.png
Symbols,u7533,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u7533.png
Symbols,u7a7a,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u7a7a.png
Symbols,u7981,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/u7981.png
Symbols,sa,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sa.png
Symbols,restroom,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/restroom.png
Symbols,mens,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/mens.png
Symbols,womens,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/womens.png
Symbols,baby_symbol,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/baby_symbol.png
Symbols,no_smoking,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_smoking.png
Symbols,parking,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/parking.png
Symbols,wheelchair,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/wheelchair.png
Symbols,metro,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/metro.png
Symbols,baggage_claim,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/baggage_claim.png
Symbols,accept,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/accept.png
Symbols,wc,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/wc.png
Symbols,potable_water,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/potable_water.png
Symbols,put_litter_in_its_place,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/put_litter_in_its_place.png
Symbols,secret,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/secret.png
Symbols,congratulations,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/congratulations.png
Symbols,m,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/m.png
Symbols,passport_control,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/passport_control.png
Symbols,left_luggage,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/left_luggage.png
Symbols,customs,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/customs.png
Symbols,ideograph_advantage,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ideograph_advantage.png
Symbols,cl,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cl.png
Symbols,sos,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sos.png
Symbols,id,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/id.png
Symbols,no_entry_sign,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_entry_sign.png
Symbols,underage,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/underage.png
Symbols,no_mobile_phones,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_mobile_phones.png
Symbols,do_not_litter,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/do_not_litter.png
Symbols,non-potable_water,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/non-potable_water.png
Symbols,no_bicycles,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_bicycles.png
Symbols,no_pedestrians,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_pedestrians.png
Symbols,children_crossing,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/children_crossing.png
Symbols,no_entry,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/no_entry.png
Symbols,eight_spoked_asterisk,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/eight_spoked_asterisk.png
Symbols,sparkle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sparkle.png
Symbols,eight_pointed_black_star,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/eight_pointed_black_star.png
Symbols,heart_decoration,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/heart_decoration.png
Symbols,vs,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/vs.png
Symbols,vibration_mode,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/vibration_mode.png
Symbols,mobile_phone_off,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/mobile_phone_off.png
Symbols,chart,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/chart.png
Symbols,currency_exchange,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/currency_exchange.png
Symbols,aries,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/aries.png
Symbols,taurus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/taurus.png
Symbols,gemini,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/gemini.png
Symbols,cancer,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/cancer.png
Symbols,leo,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/leo.png
Symbols,virgo,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/virgo.png
Symbols,libra,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/libra.png
Symbols,scorpius,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/scorpius.png
Symbols,sagittarius,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/sagittarius.png
Symbols,capricorn,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/capricorn.png
Symbols,aquarius,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/aquarius.png
Symbols,pisces,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/pisces.png
Symbols,ophiuchus,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ophiuchus.png
Symbols,six_pointed_star,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/six_pointed_star.png
Symbols,negative_squared_cross_mark,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/negative_squared_cross_mark.png
Symbols,a,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/a.png
Symbols,b,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/b.png
Symbols,ab,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/ab.png
Symbols,o2,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/o2.png
Symbols,diamond_shape_with_a_dot_inside,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/diamond_shape_with_a_dot_inside.png
Symbols,recycle,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/recycle.png
Symbols,end,,http://www.webpagefx.com/tools/emoji-cheat-sheet/graphics/emojis/end.png
